contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Maturity,Spot
SPX260618C06580000,2026-01-07 15:01:44+00:00,6580.0,602.21,513.2,515.6,0.0,0.0,,3,0.21816844766616816,True,REGULAR,USD,0.30116358658453113,6908.85986328125
SPX260618C06620000,2026-01-05 16:32:07+00:00,6620.0,547.34,480.9,483.5,0.0,0.0,,2,0.21309018271446228,True,REGULAR,USD,0.30116358658453113,6908.85986328125
SPX260618C06660000,2026-01-07 21:04:00+00:00,6660.0,521.44,451.4,453.7,0.0,0.0,,1,0.20927933825492856,True,REGULAR,USD,0.30116358658453113,6908.85986328125
SPX260618C06690000,2026-01-06 15:20:14+00:00,6690.0,505.2,480.2,482.6,0.0,0.0,,6,0.24150939314842224,True,REGULAR,USD,0.30116358658453113,6908.85986328125
SPX260618C06710000,2025-12-23 16:29:15+00:00,6710.0,474.45,479.7,481.0,0.0,0.0,,1,0.24811829007148745,True,REGULAR,USD,0.30116358658453113,6908.85986328125
SPX260618C06730000,2026-01-07 21:05:45+00:00,6730.0,467.41,462.3,452.0,0.0,0.0,,1,0.23595429580688476,True,REGULAR,USD,0.30116358658453113,6908.85986328125
SPX260618C06790000,2025-12-26 15:11:13+00:00,6790.0,440.2,420.2,421.3,0.0,0.0,2.0,2,0.23710632286071778,True,REGULAR,USD,0.30116358658453113,6908.85986328125
SPXW260630C04000000,2025-10-16 13:51:28+00:00,4000.0,2790.0,2652.0,2740.9,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C04650000,2025-11-07 18:08:24+00:00,4650.0,2140.73,2366.0,2377.1,0.0,0.0,8.0,4,0.5794452761459352,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C04700000,2025-12-22 19:04:15+00:00,4700.0,2260.25,2306.0,2316.6,0.0,0.0,1.0,24,0.551668835773468,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C04950000,2025-10-15 19:07:07+00:00,4950.0,1888.85,1769.1,1784.9,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05100000,2025-07-10 15:46:46+00:00,5100.0,1434.06,1712.2,1752.8,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05250000,2025-12-03 14:52:25+00:00,5250.0,1710.0,1794.0,1801.9,0.0,0.0,62.0,26,0.4780974126815796,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05400000,2025-10-28 16:58:11+00:00,5400.0,1669.6,1576.3,1591.5,0.0,0.0,,1,0.36968480052947994,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05525000,2025-12-03 14:52:25+00:00,5525.0,1460.0,1535.7,1544.3,0.0,0.0,53.0,55,0.43332857326507573,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05600000,2025-11-25 19:54:40+00:00,5600.0,1343.52,1466.5,1473.8,0.0,0.0,2.0,2,0.4204808013534546,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05650000,2025-08-01 15:48:06+00:00,5650.0,948.37,1228.5,1264.4,0.0,0.0,2.0,2,0.1726691010284424,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05700000,2025-10-28 14:28:00+00:00,5700.0,1391.06,1307.1,1321.4,0.0,0.0,2.0,3,0.34347999971389775,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05725000,2025-07-01 19:40:47+00:00,5725.0,864.93,1164.8,1200.9,0.0,0.0,,1,0.20082891464233393,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05750000,2025-07-18 16:51:36+00:00,5750.0,914.05,1141.2,1178.6,0.0,0.0,2.0,1,0.20340762420654296,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05850000,2025-12-22 14:59:10+00:00,5850.0,1182.41,1221.6,1229.4,0.0,0.0,1.0,17,0.3678938180732728,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05875000,2025-09-02 16:14:29+00:00,5875.0,840.61,1031.8,1047.9,0.0,0.0,2.0,13,0.17099828033447267,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05900000,2025-11-06 20:08:51+00:00,5900.0,1105.22,1193.4,1199.6,0.0,0.0,2.0,30,0.37433868465423575,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05925000,2025-08-26 14:58:36+00:00,5925.0,857.86,995.5,1031.4,0.0,0.0,2.0,19,0.22167030473709107,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05950000,2025-08-22 16:25:04+00:00,5950.0,857.09,976.1,1010.2,0.0,0.0,2.0,28,0.2222634842300415,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C05975000,2025-07-30 19:56:39+00:00,5975.0,783.25,954.8,990.2,0.0,0.0,6.0,6,0.22408498395919793,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06025000,2026-01-08 17:48:16+00:00,6025.0,1065.3,1072.1,1079.9,0.0,0.0,1.0,1,0.3491638418006897,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06050000,2025-08-18 15:15:27+00:00,6050.0,771.12,895.5,927.9,0.0,0.0,4.0,19,0.2249470969200134,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06075000,2025-08-15 14:11:40+00:00,6075.0,764.58,874.5,907.8,0.0,0.0,2.0,1,0.22548877851486201,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06275000,2025-10-02 16:26:59+00:00,6275.0,782.0,786.1,798.7,0.0,0.0,3.0,464,0.26480074806213383,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06360000,2025-11-07 16:12:57+00:00,6360.0,661.97,792.9,799.2,0.0,0.0,4.0,2,0.3085215098857879,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06390000,2025-11-20 15:39:26+00:00,6390.0,713.15,767.3,773.3,0.0,0.0,,2,0.3037217150497436,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06420000,2025-10-21 17:30:49+00:00,6420.0,681.94,671.2,679.6,0.0,0.0,,1,0.24998842670440674,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06430000,2025-11-19 20:44:05+00:00,6430.0,608.06,734.2,740.6,0.0,0.0,,2,0.29847179043769834,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06470000,2025-11-19 20:40:05+00:00,6470.0,583.18,701.4,707.8,0.0,0.0,4.0,5,0.29294721036911,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06560000,2025-11-21 16:24:23+00:00,6560.0,466.1,629.1,635.2,0.0,0.0,1.0,1,0.2805562438869475,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06570000,2025-11-24 15:12:40+00:00,6570.0,506.3,622.2,627.5,0.0,0.0,8.0,12,0.2793555799293517,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06580000,2026-01-12 20:07:07+00:00,6580.0,640.24,596.6,603.7,0.0,0.0,1.0,20,0.26733940370559695,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06610000,2025-12-29 17:07:25+00:00,6610.0,562.44,568.8,574.9,0.0,0.0,2.0,26,0.25990081842422486,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06640000,2025-12-02 18:55:37+00:00,6640.0,542.65,566.4,571.9,0.0,0.0,2.0,30,0.26937643167495723,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06655000,2026-01-02 15:26:43+00:00,6655.0,488.45,513.7,535.4,0.0,0.0,4.0,2,0.2510117090129852,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06690000,2025-10-27 19:09:31+00:00,6690.0,568.96,509.0,511.3,0.0,0.0,,24,0.24821270288467406,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06710000,2025-10-27 19:21:02+00:00,6710.0,553.66,494.9,497.2,0.0,0.0,,1,0.24628153170585632,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06745000,2026-01-12 15:39:29+00:00,6745.0,491.72,469.3,470.2,0.0,0.0,,2,0.2412108960723877,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06755000,2026-01-09 15:29:16+00:00,6755.0,485.3,460.0,460.8,0.0,0.0,2.0,3,0.23863981582641602,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06805000,2026-01-12 19:30:00+00:00,6805.0,462.05,424.6,425.6,0.0,0.0,1.0,3,0.23302082294464116,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPXW260630C06810000,2026-01-12 15:25:17+00:00,6810.0,446.7,421.2,422.2,0.0,0.0,2.0,15,0.23250393663406374,True,REGULAR,USD,0.33401779603011633,6908.85986328125
SPX260717C00600000,2025-10-17 07:25:00+00:00,600.0,5929.8,6129.7,6146.8,0.0,0.0,2.0,4,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C00800000,2025-12-24 14:38:22+00:00,800.0,6092.38,6119.7,6135.6,0.0,0.0,1.0,2,1.727906633911133,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C01000000,2025-10-17 07:24:50+00:00,1000.0,5541.8,5740.9,5758.2,0.0,0.0,6.0,7,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C01200000,2025-10-17 07:25:02+00:00,1200.0,5349.6,5547.3,5564.2,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C01400000,2025-12-26 19:06:34+00:00,1400.0,5525.72,5528.5,5544.3,0.0,0.0,5.0,3,1.3561586147308349,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C01600000,2025-11-20 17:47:05+00:00,1600.0,4986.4,5334.5,5347.3,0.0,0.0,,1,1.2783162915420532,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C02200000,2025-07-23 14:12:05+00:00,2200.0,4171.0,4466.4,4505.3,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C02400000,2025-07-23 14:12:05+00:00,2400.0,3981.35,4274.4,4313.4,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C02800000,2025-12-24 14:38:22+00:00,2800.0,4142.29,4158.3,4172.9,0.0,0.0,1.0,1,0.9102944761657714,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C03700000,2025-06-25 17:07:33+00:00,3700.0,2529.81,3032.5,3071.6,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C04200000,2025-08-04 14:46:27+00:00,4200.0,2264.46,2559.1,2598.4,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C04400000,2026-01-06 18:01:06+00:00,4400.0,2611.42,2627.6,2633.1,0.0,0.0,,1,0.6146660237884523,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C04525000,2025-07-07 15:01:18+00:00,4525.0,1925.53,2254.8,2294.1,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C04825000,2025-09-16 16:23:15+00:00,4825.0,1964.25,1959.2,1974.6,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C04850000,2025-09-16 16:23:15+00:00,4850.0,1941.5,1938.3,1950.6,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05050000,2025-07-29 18:51:18+00:00,5050.0,1572.84,1772.3,1811.8,0.0,0.0,4.0,4,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05150000,2025-08-18 20:14:52+00:00,5150.0,1536.61,1682.7,1722.2,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05250000,2025-06-26 15:01:35+00:00,5250.0,1194.66,1590.6,1629.7,0.0,0.0,,18,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05350000,2025-09-10 15:27:50+00:00,5350.0,1427.0,1494.4,1505.4,0.0,0.0,50.0,50,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05400000,2025-08-05 17:21:15+00:00,5400.0,1206.47,1459.6,1498.4,0.0,0.0,3.0,3,1.0000000000000003e-05,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05550000,2025-07-17 18:02:20+00:00,5550.0,1093.74,1330.4,1366.9,0.0,0.0,,1,0.18526510543823238,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05625000,2025-07-09 12:36:24+00:00,5625.0,984.65,1264.3,1302.5,0.0,0.0,1.0,1,0.20637542900085445,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05650000,2025-07-11 18:17:18+00:00,5650.0,984.5,1243.6,1280.4,0.0,0.0,7.0,14,0.20919827674865718,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05750000,2026-01-12 16:00:08+00:00,5750.0,1361.28,1344.2,1348.4,0.0,0.0,2.0,12,0.38343092466354367,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05825000,2025-09-02 19:05:14+00:00,5825.0,917.26,1092.7,1105.6,0.0,0.0,2.0,9,0.18383079360961913,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05925000,2025-07-29 15:59:59+00:00,5925.0,849.72,1015.5,1048.9,0.0,0.0,60.0,30,0.2288552151870728,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C05950000,2025-12-30 16:01:05+00:00,5950.0,1138.46,1152.8,1155.8,0.0,0.0,10.0,202,0.3449305238437653,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C06025000,2025-11-11 18:25:22+00:00,6025.0,1097.02,1102.5,1105.5,0.0,0.0,11.0,72,0.34734138840675355,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C06050000,2025-11-25 16:12:58+00:00,6050.0,947.53,1081.3,1083.7,0.0,0.0,1.0,14,0.34402454230308527,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C06125000,2025-10-20 13:45:25+00:00,6125.0,912.11,924.3,933.1,0.0,0.0,2.0,30,0.2683846203041076,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C06225000,2025-12-23 15:55:14+00:00,6225.0,894.17,912.8,915.3,0.0,0.0,40.0,2150,0.3082230128097534,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C06450000,2026-01-09 16:46:10+00:00,6450.0,749.07,729.0,732.2,0.0,0.0,1.0,289,0.28256752290725706,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260717C06525000,2026-01-09 20:23:44+00:00,6525.0,703.55,668.2,672.2,0.0,0.0,2.0,180,0.27333318684577934,True,REGULAR,USD,0.3805612594113621,6908.85986328125
SPX260821C01400000,2025-11-21 16:20:12+00:00,1400.0,5142.8,5528.8,5547.8,0.0,0.0,1.0,1,1.2279549100494387,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C03000000,2025-08-21 14:27:21+00:00,3000.0,3478.87,3707.5,3746.7,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C04300000,2025-08-19 19:52:16+00:00,4300.0,2279.28,2479.9,2519.2,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C04525000,2025-09-09 15:52:35+00:00,4525.0,2144.84,2249.6,2266.2,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C04800000,2025-11-12 18:27:11+00:00,4800.0,2215.18,2254.8,2258.6,0.0,0.0,,1,0.49932408334732054,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05100000,2025-08-11 19:52:23+00:00,5100.0,1532.42,1746.4,1789.0,0.0,0.0,,11,1.0000000000000003e-05,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05150000,2025-10-03 20:11:53+00:00,5150.0,1782.41,1789.3,1798.9,0.0,0.0,1.0,2,0.29231969894409165,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05300000,2025-11-21 15:40:09+00:00,5300.0,1471.17,1787.1,1790.3,0.0,0.0,1.0,1,0.4272670799255372,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05325000,2025-08-20 14:27:08+00:00,5325.0,1332.79,1549.9,1589.5,0.0,0.0,,1,0.18134363586425778,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05350000,2025-09-08 14:34:54+00:00,5350.0,1412.5,1518.8,1529.2,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05400000,2025-10-10 18:54:58+00:00,5400.0,1458.56,1400.7,1409.9,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05425000,2025-09-08 17:25:10+00:00,5425.0,1348.2,1453.8,1468.9,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05450000,2025-08-15 15:01:23+00:00,5450.0,1304.87,1441.5,1479.3,0.0,0.0,,1,0.21154047744750976,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05525000,2025-08-25 14:30:08+00:00,5525.0,1237.85,1375.8,1415.1,0.0,0.0,,1,0.22167602672576903,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05600000,2025-08-05 16:36:03+00:00,5600.0,1067.2,1312.2,1351.4,0.0,0.0,1.0,3,0.2280503221130371,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05625000,2025-08-15 19:33:50+00:00,5625.0,1163.7,1291.1,1330.3,0.0,0.0,1.0,1,0.22963531297683717,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05700000,2025-08-07 13:30:02+00:00,5700.0,1040.4,1229.1,1267.4,0.0,0.0,,1,0.23316959465026857,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05750000,2025-10-20 19:29:24+00:00,5750.0,1273.65,1271.3,1277.8,0.0,0.0,1.0,3,0.2850432366752623,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05825000,2025-09-18 19:37:07+00:00,5825.0,1134.33,1207.5,1215.5,0.0,0.0,4.0,1,0.2823138480758667,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05850000,2025-08-25 15:48:09+00:00,5850.0,978.15,1106.4,1142.5,0.0,0.0,2.0,1,0.23529626710891724,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05875000,2025-11-26 15:00:55+00:00,5875.0,1184.4,1269.5,1272.9,0.0,0.0,10.0,17,0.3542106358146667,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C05950000,2025-09-05 17:20:05+00:00,5950.0,898.89,1069.9,1036.0,0.0,0.0,1.0,25,0.21257615739822386,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C06025000,2025-11-26 20:18:22+00:00,6025.0,1095.05,1138.0,1141.3,0.0,0.0,1.0,62,0.3351564135169983,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C06125000,2025-10-31 17:19:39+00:00,6125.0,1041.76,1005.0,1014.2,0.0,0.0,2.0,1,0.2960275476074219,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C06175000,2025-11-25 20:23:43+00:00,6175.0,921.4,1010.3,1013.3,0.0,0.0,3.0,72,0.31712642719268797,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260821C06375000,2026-01-09 15:08:35+00:00,6375.0,823.59,817.7,820.7,0.0,0.0,2.0,1956,0.27760179039955135,True,REGULAR,USD,0.47638603696098564,6908.85986328125
SPX260918C02000000,2025-09-23 16:37:27+00:00,2000.0,4712.4,4746.5,4785.5,0.0,0.0,,57,1.0000000000000003e-05,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C02300000,2025-09-17 13:48:01+00:00,2300.0,4356.4,0.0,0.0,0.0,0.0,,18,1.0000000000000003e-05,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C03000000,2025-09-30 17:53:33+00:00,3000.0,3738.43,0.0,0.0,0.0,0.0,50.0,52,1.0000000000000003e-05,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C04700000,2025-08-22 14:15:39+00:00,4700.0,1978.68,2121.9,2162.7,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C04800000,2025-08-22 15:24:16+00:00,4800.0,1896.89,2032.7,2072.1,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C04825000,2025-10-06 18:52:58+00:00,4825.0,2121.44,2097.2,2108.5,0.0,0.0,,1,0.28773066402435293,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C04950000,2025-06-23 16:03:29+00:00,4950.0,1362.86,1898.0,1937.6,0.0,0.0,,3,1.0000000000000003e-05,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C04975000,2025-11-17 20:48:18+00:00,4975.0,1893.83,2103.0,2108.0,0.0,0.0,,1,0.4532620744895935,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05100000,2025-09-22 19:45:12+00:00,5100.0,1833.39,1850.7,1861.2,0.0,0.0,15.0,16,0.29754959659576413,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05175000,2025-11-18 21:00:10+00:00,5175.0,1675.83,1917.5,1922.5,0.0,0.0,1.0,3,0.42701721975326545,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05250000,2025-11-25 19:58:06+00:00,5250.0,1717.36,1849.2,1852.9,0.0,0.0,2.0,4,0.41695891732215873,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05300000,2025-06-26 14:22:10+00:00,5300.0,1189.57,1588.6,1627.8,0.0,0.0,2.0,1,0.21191431404113767,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05425000,2025-08-29 13:49:54+00:00,5425.0,1353.98,1469.9,1484.8,0.0,0.0,2.0,1,0.12094995269775391,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05450000,2025-06-23 16:03:29+00:00,5450.0,972.96,1459.5,1499.6,0.0,0.0,,3,0.23013312599182126,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05525000,2025-09-26 16:23:56+00:00,5525.0,1399.55,1481.2,1490.5,0.0,0.0,1.0,5,0.29149573257446276,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05550000,2025-12-30 20:27:22+00:00,5550.0,1542.75,1565.8,1569.6,0.0,0.0,30.0,1,0.37207086980819704,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05600000,2025-12-31 16:37:37+00:00,5600.0,1472.36,1520.0,1524.0,0.0,0.0,2.0,58,0.3656813157844543,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05650000,2025-09-19 19:24:37+00:00,5650.0,1324.07,1375.7,1384.6,0.0,0.0,1.0,72,0.28725859995841974,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05675000,2025-09-11 19:52:09+00:00,5675.0,1241.23,1263.2,1277.4,0.0,0.0,10.0,70,0.20267902431488033,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05725000,2025-08-07 16:03:14+00:00,5725.0,1006.5,1231.0,1269.1,0.0,0.0,1.0,3,0.23944089424133297,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05750000,2025-10-15 13:52:06+00:00,5750.0,1267.46,1136.4,1144.6,0.0,0.0,1.0,6,1.0000000000000003e-05,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05800000,2025-11-20 18:13:37+00:00,5800.0,1162.95,1357.1,1360.0,0.0,0.0,4.0,55,0.35173492204666135,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05825000,2025-08-21 18:30:01+00:00,5825.0,957.0,1150.0,1186.3,0.0,0.0,2.0,6,0.23869322105407711,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05850000,2025-11-06 14:38:51+00:00,5850.0,1259.96,1313.3,1316.5,0.0,0.0,36.0,43,0.3461149755001067,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05875000,2025-12-01 14:33:06+00:00,5875.0,1222.04,1291.9,1295.5,0.0,0.0,1.0,7,0.34374416485786435,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05925000,2025-12-01 14:33:06+00:00,5925.0,1181.05,1248.5,1252.2,0.0,0.0,1.0,5,0.33805555444717406,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05950000,2025-12-29 21:02:47+00:00,5950.0,1198.43,1213.8,1217.1,0.0,0.0,2.0,54,0.3266554456710815,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C05975000,2025-10-16 19:35:43+00:00,5975.0,1029.93,971.1,978.0,0.0,0.0,2.0,2,0.16217688112258913,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C06025000,2025-11-12 17:42:02+00:00,6025.0,1165.67,1163.2,1166.7,0.0,0.0,10.0,55,0.32696347939491266,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C06075000,2025-12-02 15:08:36+00:00,6075.0,1087.14,1121.1,1124.5,0.0,0.0,6.0,9,0.32153426580429073,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C06150000,2025-11-11 16:11:04+00:00,6150.0,1029.42,1058.5,1061.1,0.0,0.0,2.0,390,0.3130409272766113,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C06175000,2026-01-02 20:40:51+00:00,6175.0,962.69,1013.2,1016.5,0.0,0.0,6.0,186,0.29642236482620243,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C06425000,2026-01-09 17:05:02+00:00,6425.0,849.9,809.3,812.4,0.0,0.0,1.0,47,0.27006688497543335,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPX260918C06475000,2025-12-24 16:44:44+00:00,6475.0,796.88,781.2,783.1,0.0,0.0,4.0,1318,0.2702976718521118,True,REGULAR,USD,0.5530458590006845,6908.85986328125
SPXW260930C04000000,2026-01-07 15:32:25+00:00,4000.0,3028.14,2938.1,2952.5,0.0,0.0,,5,0.44877794269561766,True,REGULAR,USD,0.5859000684462696,6908.85986328125
SPXW260930C04400000,2025-12-26 14:37:47+00:00,4400.0,2647.28,2633.5,2651.6,0.0,0.0,1.0,1,0.5109988475799561,True,REGULAR,USD,0.5859000684462696,6908.85986328125
SPXW260930C05100000,2025-10-16 19:36:06+00:00,5100.0,1754.99,1813.4,1822.7,0.0,0.0,,1,0.21724720748901366,True,REGULAR,USD,0.5859000684462696,6908.85986328125
